time,sensor_puerta_1 Puerta,suma_ventanas_arriba,suma_ventanas_abajo,azimuth_mean,elevation_mean,temperature_mean,cloud_coverage_mean,temperature ℃,media_humedad,media_presion,media_temperatura
2025-02-20 14:00:00,1371.0,14400.0,14400.0,219.63,30.65,17.1,19.0,22.5,52.25,1021.34,20.94
2025-02-20 15:00:00,3600.0,14400.0,14400.0,233.22,22.29,17.3,2.0,22.1,54.33,1021.4,21.37
2025-02-20 16:00:00,2675.0,14400.0,14400.0,245.45,11.7,16.5,17.0,22.8,53.16,1021.7,21.84
2025-02-20 17:00:00,3190.0,14400.0,14400.0,254.16,2.52,15.9,46.0,23.1,53.49,1022.34,21.67
2025-02-20 18:00:00,3600.0,14400.0,14400.0,263.86,-9.29,15.0,23.0,23.2,53.89,1022.7,21.84
2025-02-20 19:00:00,2820.0,14400.0,14400.0,273.15,-20.54,14.4,45.0,23.1,53.48,1023.05,21.88
2025-02-20 20:00:00,21.0,14400.0,14400.0,284.89,-33.24,14.2,34.0,23.6,53.48,1023.14,21.43
2025-02-20 21:00:00,0.0,14400.0,14400.0,297.92,-43.99,14.0,56.0,23.6,53.81,1023.5,21.13
2025-02-21 07:00:00,3546.0,14400.0,14400.0,109.33,6.66,13.1,100.0,21.9,59.0,1021.85,21.09
2025-02-21 08:00:00,3600.0,14400.0,14400.0,120.45,17.52,13.0,100.0,21.9,57.1,1022.08,21.83
2025-02-21 09:00:00,1370.0,14400.0,14400.0,132.86,26.79,12.9,100.0,22.2,56.47,1021.99,21.99
2025-02-21 10:00:00,286.0,14400.0,14400.0,147.7,34.19,13.2,100.0,22.4,56.73,1021.62,21.39
2025-02-21 11:00:00,2770.0,14400.0,14400.0,165.12,38.83,13.7,100.0,22.6,57.83,1020.97,21.55
2025-02-21 12:00:00,3215.0,14400.0,14400.0,184.56,39.89,14.8,81.0,22.6,55.97,1019.93,21.6
2025-02-21 13:00:00,0.0,14400.0,14400.0,203.61,37.02,16.1,100.0,22.6,54.75,1018.71,21.19
2025-02-21 14:00:00,0.0,14400.0,14400.0,219.85,30.96,16.2,100.0,22.4,53.88,1017.73,20.99
2025-02-21 15:00:00,0.0,14400.0,14400.0,233.47,22.57,16.2,100.0,22.3,54.4,1017.23,20.92
2025-02-21 16:00:00,0.0,14400.0,14400.0,245.58,12.08,16.1,100.0,22.5,55.55,1016.67,20.8
2025-02-21 17:00:00,0.0,14400.0,14400.0,254.28,2.94,15.3,100.0,22.7,56.23,1016.83,20.76
2025-02-21 18:00:00,0.0,14400.0,14400.0,263.89,-8.74,14.8,100.0,22.9,56.53,1016.62,20.68
2025-02-21 19:00:00,102.0,14400.0,14400.0,273.64,-20.54,14.4,100.0,23.2,56.89,1016.95,20.61
2025-02-21 20:00:00,0.0,14400.0,14400.0,285.44,-33.22,13.9,100.0,23.6,56.92,1016.82,20.6
2025-02-21 21:00:00,0.0,14400.0,14400.0,298.56,-43.92,14.1,100.0,23.7,56.83,1016.49,20.56
2025-02-22 07:00:00,0.0,14400.0,14400.0,109.24,7.08,9.3,82.0,21.8,53.49,1015.3,19.91
2025-02-22 08:00:00,0.0,14400.0,14400.0,120.69,18.22,9.3,100.0,21.8,53.6,1016.1,19.85
2025-02-22 09:00:00,0.0,14400.0,14400.0,133.22,27.45,9.4,100.0,21.7,53.84,1016.04,19.82
2025-02-22 10:00:00,0.0,14400.0,14400.0,148.22,34.78,10.8,100.0,21.6,54.19,1015.9,19.79
2025-02-22 11:00:00,0.0,14400.0,14400.0,165.84,39.31,12.1,100.0,21.6,54.34,1015.38,19.78
2025-02-22 12:00:00,0.0,14400.0,14400.0,185.13,40.24,14.2,100.0,21.6,54.41,1015.0,19.77
2025-02-22 13:00:00,0.0,14400.0,14400.0,203.75,37.37,17.2,100.0,21.6,54.28,1014.82,19.8
2025-02-22 14:00:00,0.0,14400.0,14400.0,220.06,31.27,18.5,100.0,21.5,54.8,1014.87,19.79
2025-02-22 15:00:00,0.0,14400.0,14400.0,233.72,22.85,19.6,100.0,21.5,55.29,1015.07,19.72
2025-02-22 16:00:00,0.0,14400.0,14400.0,245.68,12.5,16.5,100.0,21.5,55.39,1015.13,19.73
2025-02-22 17:00:00,0.0,14400.0,14400.0,254.61,3.11,16.1,100.0,21.4,56.0,1015.96,19.69
2025-02-22 18:00:00,0.0,14400.0,14400.0,263.79,-8.03,15.0,100.0,21.4,56.64,1017.07,19.69
2025-02-22 19:00:00,0.0,14400.0,14400.0,273.22,-19.45,14.5,100.0,21.4,57.48,1017.9,19.65
2025-02-22 20:00:00,0.0,14400.0,14400.0,286.0,-33.19,13.6,100.0,21.3,58.41,1018.81,19.54
2025-02-22 21:00:00,0.0,14400.0,14400.0,299.2,-43.85,13.0,100.0,21.3,58.09,1019.42,19.44
2025-02-23 07:00:00,0.0,14400.0,14400.0,108.92,7.28,11.6,100.0,20.8,57.71,1023.42,19.11
2025-02-23 08:00:00,0.0,14400.0,14400.0,120.16,18.26,11.7,66.0,20.8,57.84,1024.64,19.06
2025-02-23 09:00:00,0.0,14400.0,14400.0,132.66,27.56,11.0,52.0,20.7,57.33,1024.83,18.98
2025-02-23 10:00:00,0.0,14400.0,14400.0,147.65,34.97,11.5,26.0,20.7,57.22,1024.97,18.98
2025-02-23 11:00:00,0.0,14400.0,14400.0,165.31,39.61,13.0,17.0,20.7,57.14,1024.8,18.98
2025-02-23 12:00:00,0.0,14400.0,14400.0,184.72,40.63,14.9,14.0,20.6,56.84,1024.4,18.97
2025-02-23 13:00:00,0.0,14400.0,14400.0,203.9,37.72,16.2,0.0,20.6,56.05,1024.06,18.95
2025-02-23 14:00:00,0.0,14400.0,14400.0,220.28,31.59,16.8,1.0,20.6,54.8,1023.56,18.97
2025-02-23 15:00:00,0.0,14400.0,14400.0,233.97,23.14,16.6,100.0,20.6,53.8,1023.93,18.94
2025-02-23 16:00:00,0.0,14400.0,14400.0,246.17,12.54,16.4,100.0,20.5,53.42,1024.23,18.97
2025-02-23 17:00:00,0.0,14400.0,14400.0,255.11,3.09,15.8,100.0,20.5,52.99,1024.76,19.03
2025-02-23 18:00:00,0.0,14400.0,14400.0,264.27,-8.03,15.6,100.0,20.5,52.67,1025.42,19.02
2025-02-23 19:00:00,0.0,14400.0,14400.0,273.72,-19.45,15.2,0.0,20.5,52.42,1026.07,19.01
2025-02-23 20:00:00,0.0,14400.0,14400.0,286.56,-33.17,13.4,0.0,20.5,52.13,1026.53,18.95
2025-02-23 21:00:00,0.0,14400.0,14400.0,299.84,-43.78,12.6,9.0,20.4,51.79,1026.82,18.89
2025-02-24 07:00:00,1030.0,14400.0,14400.0,108.83,7.72,8.0,1.0,20.0,50.36,1024.91,19.46
2025-02-24 08:00:00,69.0,14400.0,14400.0,120.4,18.96,7.4,85.0,20.2,53.77,1025.26,20.91
2025-02-24 09:00:00,536.0,14400.0,14400.0,133.02,28.23,7.1,86.0,20.8,53.66,1025.0,21.79
2025-02-24 10:00:00,1467.0,14400.0,14400.0,148.18,35.58,8.6,89.0,21.4,51.94,1024.57,21.71
2025-02-24 11:00:00,506.0,14400.0,14400.0,166.04,40.09,11.4,99.0,21.8,51.88,1023.57,21.71
2025-02-24 12:00:00,419.0,14400.0,14400.0,185.29,40.98,14.4,100.0,21.8,46.98,1022.39,21.62
2025-02-24 13:00:00,1094.0,14400.0,14400.0,204.05,38.07,17.1,100.0,21.7,43.0,1021.05,21.12
2025-02-24 14:00:00,0.0,14400.0,14400.0,220.5,31.9,19.1,100.0,21.6,41.1,1020.0,20.53
2025-02-24 15:00:00,3589.0,14400.0,14400.0,234.23,23.42,20.1,100.0,21.4,44.15,1019.44,20.83
2025-02-24 16:00:00,3600.0,14400.0,14400.0,246.26,12.98,20.8,100.0,21.9,42.65,1019.55,21.34
2025-02-24 17:00:00,3600.0,14400.0,14400.0,255.26,3.49,20.5,100.0,22.2,41.21,1019.27,21.4
2025-02-24 18:00:00,1877.0,14400.0,14400.0,264.34,-7.53,19.7,100.0,22.3,42.14,1019.17,21.02
2025-02-24 19:00:00,215.0,14400.0,14400.0,274.23,-19.45,18.9,96.0,22.6,43.02,1019.28,20.83
2025-02-24 20:00:00,0.0,14400.0,14400.0,287.13,-33.15,17.1,1.0,22.8,42.07,1019.63,20.37
2025-02-24 21:00:00,0.0,14400.0,14400.0,300.5,-43.71,15.9,27.0,22.7,42.13,1019.67,20.18
2025-02-25 07:00:00,976.0,14400.0,14400.0,108.34,7.74,14.6,100.0,20.9,44.62,1016.66,20.09
2025-02-25 08:00:00,87.0,14400.0,14400.0,119.86,19.0,14.8,100.0,21.2,41.89,1017.2,20.5
2025-02-25 09:00:00,188.0,14400.0,14400.0,132.46,28.33,14.8,100.0,21.9,41.56,1017.29,20.78
2025-02-25 10:00:00,218.0,14400.0,14400.0,147.6,35.77,15.2,100.0,22.0,43.05,1017.39,20.72
2025-02-25 11:00:00,499.0,14400.0,14400.0,165.5,40.39,16.2,100.0,22.3,45.32,1016.96,21.02
2025-02-25 12:00:00,3600.0,14400.0,14400.0,185.23,41.35,16.8,100.0,22.3,45.12,1016.07,20.37
2025-02-25 13:00:00,1314.0,14400.0,14400.0,204.2,38.42,17.1,100.0,22.2,45.38,1015.51,19.9
2025-02-25 14:00:00,1081.0,14400.0,14400.0,220.72,32.22,17.8,100.0,22.0,45.3,1015.3,19.87
2025-02-25 15:00:00,2246.0,14400.0,14400.0,234.49,23.71,18.9,100.0,21.9,49.48,1015.27,20.6
2025-02-25 16:00:00,102.0,14400.0,14400.0,246.77,12.99,19.1,100.0,22.4,53.4,1015.74,21.43
2025-02-25 17:00:00,3447.0,14400.0,14400.0,255.77,3.48,19.6,100.0,22.9,51.52,1016.54,21.26
2025-02-25 18:00:00,3600.0,14400.0,14400.0,264.83,-7.53,19.2,100.0,23.2,50.13,1017.77,21.67
2025-02-25 19:00:00,3360.0,14400.0,14400.0,274.74,-19.44,16.5,100.0,23.4,48.46,1018.89,21.53
2025-02-25 20:00:00,0.0,14400.0,14400.0,287.7,-33.12,15.3,100.0,23.0,44.84,1019.29,20.81
2025-02-25 21:00:00,0.0,14400.0,14400.0,301.15,-43.63,14.3,85.0,22.4,43.58,1019.97,20.41
2025-02-26 07:00:00,694.0,14400.0,14400.0,108.01,7.94,7.6,1.0,20.8,40.27,1022.0,19.65
2025-02-26 08:00:00,26.0,14400.0,14400.0,119.33,19.04,6.9,73.0,21.0,44.47,1022.27,20.82
2025-02-26 09:00:00,246.0,14400.0,14400.0,131.89,28.44,6.6,88.0,21.4,45.16,1022.23,21.44
2025-02-26 10:00:00,1172.0,14400.0,14400.0,147.02,35.96,7.8,0.0,21.7,41.67,1022.1,21.08
2025-02-26 11:00:00,1450.0,14400.0,14400.0,164.96,40.69,10.2,4.0,22.2,34.78,1021.11,20.91
2025-02-26 12:00:00,211.0,14400.0,14400.0,184.81,41.73,12.8,8.0,22.2,35.01,1019.78,21.11
2025-02-26 13:00:00,219.0,14400.0,14400.0,204.36,38.77,14.7,0.0,22.1,32.89,1018.63,20.76
2025-02-26 14:00:00,501.0,14400.0,14400.0,220.96,32.54,15.9,0.0,22.0,30.57,1017.75,20.18
2025-02-26 15:00:00,532.0,14400.0,14400.0,234.75,23.99,17.5,19.0,21.8,35.61,1017.37,20.54
2025-02-26 16:00:00,58.0,14400.0,14400.0,246.84,13.45,18.0,40.0,22.4,38.53,1017.25,20.72
2025-02-26 17:00:00,3142.0,14400.0,14400.0,256.11,3.65,18.0,14.0,23.1,42.63,1017.07,21.01
2025-02-26 18:00:00,3600.0,14400.0,14400.0,265.32,-7.54,16.5,19.0,23.3,43.86,1017.25,21.28
2025-02-26 19:00:00,2860.0,14400.0,14400.0,273.88,-17.89,14.9,8.0,23.0,44.97,1017.58,21.39
2025-02-26 20:00:00,0.0,14400.0,14400.0,284.42,-29.4,13.9,77.0,23.2,45.2,1018.06,20.77
2025-02-26 21:00:00,0.0,14400.0,14400.0,296.9,-40.2,12.9,66.0,22.8,45.32,1018.13,20.31
2025-02-27 07:00:00,880.0,14400.0,14400.0,107.93,8.4,7.6,100.0,20.9,38.97,1015.89,19.62
2025-02-27 08:00:00,3600.0,14400.0,14400.0,119.56,19.75,7.9,100.0,21.1,38.06,1016.02,20.24
2025-02-27 09:00:00,931.0,14400.0,14400.0,132.24,29.11,8.0,100.0,21.4,40.89,1015.87,21.18
2025-02-27 10:00:00,708.0,14400.0,14400.0,147.55,36.57,9.1,100.0,21.7,40.63,1015.73,21.42
2025-02-27 11:00:00,287.0,14400.0,14400.0,165.69,41.18,11.2,100.0,21.6,40.88,1015.42,21.77
2025-02-27 12:00:00,1189.0,14400.0,14400.0,185.38,42.09,13.1,100.0,21.7,40.81,1014.8,21.97
2025-02-27 13:00:00,2577.0,14400.0,14400.0,204.51,39.12,14.8,100.0,21.6,37.52,1013.66,21.16
2025-02-27 14:00:00,1289.0,14400.0,14400.0,221.18,32.87,15.8,100.0,21.5,36.82,1013.43,20.6
2025-02-27 15:00:00,982.0,14400.0,14400.0,235.01,24.28,15.1,56.0,21.3,37.78,1013.23,20.56
2025-02-27 16:00:00,487.0,14400.0,14400.0,246.89,13.95,16.2,91.0,21.9,38.01,1013.29,20.72
2025-02-27 17:00:00,3571.0,14400.0,14400.0,256.46,3.81,15.6,27.0,22.4,42.48,1013.7,20.76
2025-02-27 18:00:00,699.0,14400.0,14400.0,265.82,-7.54,15.1,1.0,22.9,44.96,1014.44,20.94
2025-02-27 19:00:00,1479.0,14400.0,14400.0,274.39,-17.89,14.1,3.0,23.3,45.31,1014.95,20.7
2025-02-27 20:00:00,0.0,14400.0,14400.0,284.97,-29.38,13.0,2.0,23.4,44.91,1015.07,20.44
2025-02-27 21:00:00,0.0,14400.0,14400.0,297.53,-40.14,12.4,27.0,23.3,44.58,1015.13,20.1
2025-02-28 07:00:00,640.0,14400.0,14400.0,107.43,8.41,8.0,100.0,21.0,41.01,1014.48,19.56
2025-02-28 08:00:00,217.0,14400.0,14400.0,119.01,19.79,7.8,100.0,21.1,41.36,1014.83,20.35
2025-02-28 09:00:00,18.0,14400.0,14400.0,131.66,29.22,7.8,95.0,21.5,44.38,1014.9,21.06
2025-02-28 10:00:00,612.0,14400.0,14400.0,146.96,36.77,10.0,89.0,21.9,47.73,1014.55,20.86
2025-02-28 11:00:00,317.0,14400.0,14400.0,165.14,41.48,13.0,100.0,22.1,51.75,1014.18,21.03
2025-02-28 12:00:00,342.0,14400.0,14400.0,185.33,42.47,14.6,100.0,22.1,52.33,1013.47,20.76
2025-02-28 13:00:00,1874.0,14400.0,14400.0,204.67,39.48,15.0,100.0,21.7,52.28,1012.8,20.07
2025-02-28 14:00:00,191.0,14400.0,14400.0,221.42,33.19,14.6,100.0,21.7,52.43,1012.38,19.76
2025-02-28 15:00:00,0.0,14400.0,14400.0,235.28,24.57,14.4,100.0,21.6,52.64,1012.06,19.7
2025-02-28 16:00:00,263.0,14400.0,14400.0,247.44,13.94,14.3,100.0,22.3,52.71,1012.07,19.75
2025-02-28 17:00:00,0.0,14400.0,14400.0,256.79,4.02,14.4,100.0,23.0,52.89,1012.18,19.75
2025-02-28 18:00:00,0.0,14400.0,14400.0,265.92,-7.05,14.3,79.0,22.8,53.09,1012.24,19.78
2025-02-28 19:00:00,74.0,14400.0,14400.0,274.9,-17.89,13.7,67.0,22.8,53.11,1012.3,19.78
2025-02-28 20:00:00,0.0,14400.0,14400.0,285.53,-29.36,12.9,99.0,22.4,53.07,1012.12,19.68
2025-02-28 21:00:00,0.0,14400.0,14400.0,298.17,-40.07,12.6,100.0,22.2,53.01,1012.29,19.61
2025-03-01 07:00:00,0.0,14400.0,14400.0,107.35,8.88,11.4,98.0,21.1,53.02,1011.24,18.65
2025-03-01 08:00:00,0.0,14400.0,14400.0,119.24,20.51,11.3,98.0,21.1,53.45,1011.89,18.57
2025-03-01 09:00:00,0.0,14400.0,14400.0,132.02,29.9,11.0,100.0,21.0,53.6,1012.15,18.48
2025-03-01 10:00:00,0.0,14400.0,14400.0,147.5,37.38,11.4,100.0,20.9,53.57,1012.12,18.37
2025-03-01 11:00:00,0.0,14400.0,14400.0,165.9,41.98,12.2,99.0,20.8,53.54,1012.35,18.33
2025-03-01 12:00:00,0.0,14400.0,14400.0,185.54,42.85,13.3,87.0,20.8,52.61,1012.26,18.29
2025-03-01 13:00:00,0.0,14400.0,14400.0,204.83,39.84,14.0,100.0,20.7,51.42,1012.02,18.26
2025-03-01 14:00:00,0.0,14400.0,14400.0,221.65,33.51,14.0,100.0,20.7,50.87,1012.1,18.23
2025-03-01 15:00:00,0.0,14400.0,14400.0,235.55,24.86,13.3,100.0,20.6,50.28,1012.2,18.22
2025-03-01 16:00:00,0.0,14400.0,14400.0,247.47,14.45,13.3,100.0,20.5,50.03,1012.49,18.19
2025-03-01 17:00:00,0.0,14400.0,14400.0,257.15,4.18,13.0,100.0,20.5,49.45,1013.11,18.15
2025-03-01 18:00:00,0.0,14400.0,14400.0,265.88,-6.41,12.9,100.0,20.4,48.95,1013.69,18.16
2025-03-01 19:00:00,0.0,14400.0,14400.0,274.68,-17.02,12.7,100.0,20.3,49.1,1014.02,18.17
2025-03-01 20:00:00,0.0,14400.0,14400.0,286.1,-29.34,12.6,100.0,20.3,49.67,1014.25,18.12
2025-03-01 21:00:00,0.0,14400.0,14400.0,298.8,-40.01,12.5,100.0,20.3,50.1,1014.75,18.15
2025-03-02 07:00:00,0.0,14400.0,14400.0,107.03,9.09,10.8,100.0,19.7,49.45,1016.01,17.57
2025-03-02 08:00:00,0.0,14400.0,14400.0,118.69,20.56,10.9,100.0,19.6,48.97,1016.7,17.49
2025-03-02 09:00:00,0.0,14400.0,14400.0,131.44,30.01,10.9,100.0,19.6,48.77,1016.57,17.33
2025-03-02 10:00:00,0.0,14400.0,14400.0,146.9,37.58,11.2,100.0,19.5,48.53,1016.62,17.21
2025-03-02 11:00:00,0.0,14400.0,14400.0,165.34,42.28,11.8,100.0,19.5,48.89,1016.53,17.13
2025-03-02 12:00:00,0.0,14400.0,14400.0,185.49,43.22,12.3,100.0,19.4,49.7,1016.17,17.1
2025-03-02 13:00:00,0.0,14400.0,14400.0,205.0,40.2,12.5,100.0,19.4,50.97,1015.77,17.08
2025-03-02 14:00:00,0.0,14400.0,14400.0,221.89,33.84,12.9,100.0,19.3,51.88,1015.62,17.02
2025-03-02 15:00:00,0.0,14400.0,14400.0,235.82,25.16,12.2,100.0,19.3,52.77,1015.58,17.01
2025-03-02 16:00:00,0.0,14400.0,14400.0,247.78,14.69,12.3,100.0,19.2,53.76,1015.7,16.97
2025-03-02 17:00:00,0.0,14400.0,14400.0,257.66,4.17,12.3,100.0,19.2,54.59,1016.1,16.96
2025-03-02 18:00:00,0.0,14400.0,14400.0,266.38,-6.41,12.2,100.0,19.2,55.98,1016.4,16.9
2025-03-02 19:00:00,0.0,14400.0,14400.0,275.19,-17.02,12.0,100.0,19.1,56.89,1016.43,16.89
2025-03-02 20:00:00,0.0,14400.0,14400.0,286.67,-29.32,12.0,100.0,19.1,57.88,1016.48,16.84
2025-03-02 21:00:00,0.0,14400.0,14400.0,299.45,-39.94,11.9,100.0,19.0,58.53,1016.44,16.89
2025-03-03 07:00:00,0.0,14400.0,14400.0,106.69,9.31,12.1,100.0,18.8,62.68,1015.21,17.73
2025-03-03 08:00:00,0.0,14400.0,14400.0,118.14,20.6,12.1,100.0,19.2,62.11,1014.84,18.26
2025-03-03 09:00:00,2050.0,14400.0,14400.0,130.85,30.12,12.2,100.0,19.9,65.38,1014.88,18.99
2025-03-03 10:00:00,2016.0,14400.0,14400.0,146.29,37.78,12.4,100.0,20.3,67.26,1014.48,19.66
2025-03-03 11:00:00,255.0,14400.0,14400.0,164.77,42.59,12.8,100.0,20.6,68.92,1014.38,20.62
2025-03-03 12:00:00,2466.0,14400.0,14400.0,185.07,43.62,12.8,100.0,20.8,67.86,1013.6,20.69
2025-03-03 13:00:00,0.0,14400.0,14400.0,205.16,40.56,13.3,100.0,21.0,66.86,1013.13,19.85
2025-03-03 14:00:00,159.0,14400.0,14400.0,222.13,34.17,14.5,100.0,21.0,66.44,1013.06,19.72
2025-03-03 15:00:00,3573.0,14400.0,14400.0,236.09,25.45,13.7,100.0,21.0,68.2,1012.65,19.52
2025-03-03 16:00:00,3600.0,14400.0,14400.0,248.06,14.96,14.2,100.0,20.9,67.68,1012.85,20.03
2025-03-03 17:00:00,3600.0,14400.0,14400.0,258.02,4.34,13.8,100.0,21.3,66.26,1012.97,19.98
2025-03-03 18:00:00,390.0,14400.0,14400.0,266.88,-6.41,13.7,100.0,21.7,65.63,1013.6,20.3
2025-03-03 19:00:00,429.0,14400.0,14400.0,275.72,-17.02,13.6,100.0,22.1,65.57,1013.67,20.2
2025-03-03 20:00:00,0.0,14400.0,14400.0,287.24,-29.29,13.0,100.0,21.9,65.35,1013.62,19.54
2025-03-03 21:00:00,0.0,14400.0,14400.0,300.09,-39.86,12.8,100.0,21.9,65.75,1014.13,19.15
2025-03-04 07:00:00,0.0,14400.0,14400.0,106.45,9.6,13.1,94.0,20.1,66.84,1014.48,17.9
2025-03-04 08:00:00,0.0,14400.0,14400.0,118.37,21.32,12.9,79.0,20.4,67.81,1014.73,17.69
2025-03-04 09:00:00,0.0,14400.0,14400.0,131.2,30.81,12.8,95.0,20.6,68.56,1014.92,17.56
2025-03-04 10:00:00,0.0,14400.0,14400.0,146.83,38.41,13.4,88.0,20.4,68.23,1015.1,17.49
2025-03-04 11:00:00,0.0,14400.0,14400.0,165.54,43.09,13.9,100.0,20.2,68.49,1014.87,17.39
2025-03-04 12:00:00,0.0,14400.0,14400.0,185.65,43.99,14.5,84.0,20.1,69.11,1014.39,17.34
2025-03-04 13:00:00,0.0,14400.0,14400.0,205.33,40.92,15.3,85.0,20.0,69.68,1013.63,17.31
2025-03-04 14:00:00,0.0,14400.0,14400.0,222.37,34.49,14.9,98.0,19.9,70.26,1013.45,17.22
2025-03-04 15:00:00,0.0,14400.0,14400.0,236.37,25.74,14.9,85.0,19.8,70.36,1013.8,17.2
2025-03-04 16:00:00,0.0,14400.0,14400.0,248.03,15.56,14.6,84.0,19.8,70.14,1013.67,17.13
2025-03-04 17:00:00,0.0,14400.0,14400.0,258.21,4.71,14.2,88.0,19.8,69.49,1013.92,17.01
2025-03-04 18:00:00,0.0,14400.0,14400.0,267.01,-5.95,14.0,96.0,19.7,69.6,1014.37,16.92
2025-03-04 19:00:00,0.0,14400.0,14400.0,276.24,-17.01,13.7,98.0,19.6,69.58,1014.43,16.89
2025-03-04 20:00:00,0.0,14400.0,14400.0,287.81,-29.27,13.5,100.0,19.5,69.98,1014.6,16.85
2025-03-04 21:00:00,0.0,14400.0,14400.0,300.73,-39.79,13.5,100.0,19.5,70.23,1015.16,16.79
2025-03-05 07:00:00,0.0,14400.0,14400.0,106.12,9.82,13.5,99.0,19.1,73.24,1014.07,16.78
2025-03-05 08:00:00,0.0,14400.0,14400.0,117.81,21.36,13.3,100.0,19.2,72.71,1014.97,16.75
2025-03-05 09:00:00,0.0,14400.0,14400.0,130.61,30.92,13.4,100.0,19.2,72.7,1015.15,16.65
2025-03-05 10:00:00,0.0,14400.0,14400.0,146.22,38.61,13.4,99.0,19.1,72.9,1015.22,16.62
2025-03-05 11:00:00,0.0,14400.0,14400.0,164.97,43.4,13.8,99.0,19.1,73.21,1014.78,16.5
2025-03-05 12:00:00,0.0,14400.0,14400.0,185.6,44.37,13.9,100.0,19.0,72.98,1014.06,16.41
2025-03-05 13:00:00,0.0,14400.0,14400.0,205.5,41.28,13.6,100.0,19.0,73.09,1013.32,16.33
2025-03-05 14:00:00,0.0,14400.0,14400.0,222.62,34.82,13.6,100.0,19.0,73.49,1013.03,16.27
2025-03-05 15:00:00,0.0,14400.0,14400.0,236.65,26.04,13.4,100.0,18.9,73.77,1013.13,16.22
2025-03-05 16:00:00,0.0,14400.0,14400.0,248.32,15.82,13.4,100.0,18.8,73.99,1012.95,16.18
2025-03-05 17:00:00,0.0,14400.0,14400.0,258.73,4.7,13.8,100.0,18.8,74.68,1013.09,16.2
2025-03-05 18:00:00,0.0,14400.0,14400.0,267.52,-5.95,13.6,100.0,18.8,75.23,1013.22,16.2
2025-03-05 19:00:00,0.0,14400.0,14400.0,276.76,-17.01,13.3,100.0,18.7,75.66,1013.23,16.23
2025-03-05 20:00:00,0.0,14400.0,14400.0,288.39,-29.24,12.8,100.0,18.7,75.75,1013.37,16.26
2025-03-05 21:00:00,0.0,14400.0,14400.0,301.38,-39.72,13.1,100.0,18.7,75.76,1013.48,16.28
2025-03-06 07:00:00,0.0,14400.0,14400.0,106.07,10.33,13.1,100.0,18.4,77.03,1011.72,16.31
2025-03-06 08:00:00,0.0,14400.0,14400.0,118.04,22.09,13.2,100.0,18.6,77.07,1012.07,16.28
2025-03-06 09:00:00,0.0,14400.0,14400.0,130.96,31.61,12.9,100.0,18.5,77.11,1012.02,16.29
2025-03-06 10:00:00,0.0,14400.0,14400.0,146.76,39.23,13.6,100.0,18.5,76.95,1011.93,16.31
2025-03-06 11:00:00,0.0,14400.0,14400.0,165.74,43.91,13.9,100.0,18.4,77.1,1011.97,16.36
2025-03-06 12:00:00,0.0,14400.0,14400.0,185.82,44.76,14.5,100.0,18.4,77.14,1011.46,16.44
2025-03-06 13:00:00,0.0,14400.0,14400.0,205.67,41.65,15.1,100.0,18.4,77.21,1010.95,16.56
2025-03-06 14:00:00,0.0,14400.0,14400.0,222.87,35.15,14.4,100.0,18.5,76.69,1010.4,16.59
2025-03-06 15:00:00,0.0,14400.0,14400.0,236.93,26.33,14.2,100.0,18.4,76.58,1010.15,16.61
2025-03-06 16:00:00,0.0,14400.0,14400.0,248.61,16.09,14.7,98.0,18.4,76.67,1010.46,16.56
2025-03-06 17:00:00,0.0,14400.0,14400.0,259.09,4.87,15.1,100.0,18.4,76.71,1011.24,16.53
2025-03-06 18:00:00,0.0,14400.0,14400.0,268.03,-5.95,14.5,72.0,18.4,76.8,1011.09,16.47
2025-03-06 19:00:00,0.0,14400.0,14400.0,277.29,-17.01,14.4,77.0,18.4,76.83,1011.73,16.4
2025-03-06 20:00:00,0.0,14400.0,14400.0,288.97,-29.21,13.7,100.0,18.3,76.55,1012.15,16.35
2025-03-06 21:00:00,0.0,14400.0,14400.0,302.03,-39.63,13.4,95.0,18.3,76.25,1012.32,16.32
2025-03-07 08:00:00,285.0,14400.0,14400.0,123.18,26.92,12.1,100.0,19.1,70.17,1010.98,17.17
2025-03-07 09:00:00,2979.0,14400.0,14400.0,130.47,31.79,12.6,100.0,19.0,70.58,1011.42,17.34
2025-03-07 10:00:00,968.0,14400.0,14400.0,146.28,39.48,13.0,100.0,19.0,69.62,1011.37,17.99
2025-03-07 11:00:00,161.0,14400.0,14400.0,165.32,44.24,13.5,100.0,19.5,68.74,1010.83,18.3
2025-03-07 12:00:00,372.0,14400.0,14400.0,185.8,45.15,14.1,100.0,20.1,68.17,1009.88,18.43
2025-03-07 13:00:00,0.0,14400.0,14400.0,205.85,42.01,14.8,76.0,20.2,68.33,1009.08,18.55
2025-03-07 14:00:00,0.0,14400.0,14400.0,223.12,35.48,15.8,75.0,20.4,67.82,1008.4,18.81
2025-03-07 15:00:00,0.0,14400.0,14400.0,237.21,26.62,14.8,76.0,20.6,67.61,1007.72,18.84
2025-03-07 16:00:00,0.0,14400.0,14400.0,248.9,16.36,14.7,69.0,21.1,67.01,1007.31,19.04
2025-03-07 17:00:00,0.0,14400.0,14400.0,259.29,5.23,14.7,100.0,21.1,66.75,1006.58,19.09
2025-03-07 18:00:00,0.0,14400.0,14400.0,268.18,-5.49,14.5,100.0,21.5,66.83,1006.82,19.21
